text,Optimistic,Pessimistic,Sad,Surprise
كلامك حلو بس معنى انك قولته انك حاسس بالندم او مش واثق من اللى انت عملته,0,1,0,0
بدأ ينكمش على نفسه من شدة البكاء وقد انكمش جدا حتى أنه لم يعد له ظل ولولا هذا الخوف الذي يملأ قلبه لتأكد بأنه لم يعد موجودا•,0,1,1,0
محتاج افضفض لاحد اذا ممكن يجي بيبي \n57E2BE4D\n (بكاء) \n\n#طفش #طفشانة #ملل #فضفضة #بيبي #كيك #بوب_كورن #حب #فراق #صوت #كتابه,0,1,1,0
إعجاب + حب + زواج = نهاية سعيدة,1,0,0,0
احتاج افرغ غضبي على احد بس محد له ذنب فلذلك اتطرق للانعزال,0,0,1,0
صباح التوفيق والرضا والسعادة وراحة البال,1,0,0,0
نفسي ف مفاجأة تخليني منشكح انشكاح منشكحهوش منشكح في تاريخ المنشكحين  (فرح) ,1,0,0,1
#لم أعد أحتمل المفاجئات والانكسارات والحرمان والفقد ف رفقا بي ياازمن #مرارة #رماد_العمر #جنون_قلم_للدعم,0,1,1,0
هناك بخل لا يدخل في خانة المال أبدا فهناك بخيل الأخلاق وبخيل الإبتسامة وبخيل الصدق والأمانة  (استفهام)  وأبشعهم وأقبحهم بخيل لا يتمنى الخير لأحد  (غضب) ,0,1,1,0
حلو انك تكتفي باللي يقدرون وجودك معاهم وتشوف السعاده فيهم وتتجاهل اللي م يشوف منك شي قد م تعطيه.,1,0,0,0
ألم يصلك بكاء قلبي قبل أن تبكي عيناي أنا مذعور وأنت بعيد ولن يهدء ذعري الا ب رحمة الله كتاباتي دعها كماهي,0,0,1,0
هذا المساء :\nأحتاجك لذا فا الكلمات وان احتشدت على السطر لن تفي وصفا .!\n#تنهيدة_حرف #غصة_إفتقاد #تناهيد,0,0,1,0
فيني حنين وشوق تجاوزت أنا حدي :(,0,0,1,0
النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك #متي_تتخلص_السعوديه_من_التشدد,1,0,0,0
@ana_khlod باقي ساعتين ونص  (فرح) ,1,0,0,0
اكيد بكون مرتبكة و ارتجاف,0,0,1,0
نمت ٩ ونص وصحيت وحدة عجزت انام من القلق  (قلب_مجروح) ,0,0,1,0
لأول مرة أشعر بأنني وحيد وبأنني أملك مصيري بيدي شعور بالفزع انتابني حين شعرت بأن لا ملجأ إلي سواي,0,0,1,0
"بحس إن أي سُلطة في البلد بتستخدم أسلوب التخويف ، و احنا بنحبط و بنغضب بس عمرنا ما نتجرأ نرد ، مفيش حاجة تحميك أو تضمنلك حقك ،البقاء للأقوى",0,1,0,0
@zahraelmasry15 احلى ابتسامه ربنا يتمم شفاكى ع خير والرب يكون معاكى دايما  (فرح) ,1,0,0,0
رنة المنبه بالنسبالى بقي عباره عن كابوس ولو سمعتها في اي وقت او مع اي حد بتوتر,0,0,1,0
كل عام وانتم بخير والله يسعدكم سعاده م بعدها شقى وجعل عيونكم م تدمع الا دموع فرح ي رب للجميع بدون استثناء (قلب) ️ (قلب) ️,1,0,0,0
#أتمنى أن أكون إنسانا من جديد أن أعيش مثل أي #شخص آخر أن #يكون لي بيت و #مستقبل أن أعيش #حياة عادية مثلما يعيش غيري أو أقل المهم دون #خوف,1,0,0,0
خوف ارتجاف رغبة بالبكاء حنين فراغ في الصدر تفتت القلب رعشة الاضلاع افكار انتحاريةوجوه عابرة اصوات راسخة اغاني تزيد الحنين وانفاس تهد الحيل,0,1,1,0
الشعب القطري مصدوم مهموم مغموم حالته يرثى لها الشعب السعودي من قو الصدمه قام يطقطق و ينكت تراه مو وقته والله  (حائر)   (موافق)   light_skin_tone   unamused_face  #قطع_العلاقات_مع_قطر,0,1,1,0
اقدر اجزم ان ثلاث ارباعكم ما جرب شعور الكآبة والاغلبية آخذينها من باب الكشخه قرف يع,0,1,1,0
لسة فى أمل  (فرح) \nطالما التفاؤل موجود  (فرح) \nلعله خير ^_^,1,0,0,0
مهما كنت خائفه أن تغادرني يوما لايكاد يكون خوفي شيئا أمام رهبتي أن كل مافات لم يكن حبا وأنني لم أكن شيئا يلمس قلبك وتخيفك خسارته,0,0,1,0
ما كنت متخيل انها على ارض الواقع بهذا الجمال اه يا جماله بتزوجه خلاص لقيت اللي طولي عمري اتمناه و كان مالي المكان سعادة و متعة  (فرح)   fire ,1,0,0,0
يوم يأخذ الموت شخص عزيز على قلبك وتشتاق له وصوتك ماينسمع ودموعك ماتوصله لاتقدر تراقبه من بعيد ولا حتى تتطمن في ذي اللحظه بتعرف شمعنى الفقد,0,0,1,0
انت مش بس بائس و وحيد وكاره حياتك لأ انت عليك امتحانات فاينل ولازم تدرس,0,0,1,0
بعد الفجر اللي الظالم وصله فأنا كشخص سلبي مكتئب شايفة ان مفيش فايدة وربنا كبير بقى,0,1,1,0
لدي تفاؤل بقووة بعد تولي فهد بن خالد الأهلي راح يغرد بكم تغريدة ترد الروح ( الله ينفع به ) الدعوة التي كان سر توفيقه في صفقاته #الملكي,1,0,0,0
راح يعيش غيري برعب وراح يرتكب كمان جريمة للمره الثانيه والثالثة والرابعه  (سلام دعاء تفاؤل)  light_skin_tone ,0,1,0,0
"قد تصيبك الكآبة والحزن لأن من تحبه مصاب بها ""))",0,0,1,0
بس ان شاء الله كذب يعني بالله اش نوبة هلع انا بخير  (قلب) ,1,1,0,0
متطوعو الاردن الأن مع الاطفال يقضون ساعات من الفرح في حديقة الحيوان  (فرح)   (فرح)  #متطوعو_الاردن #تطوع #سعادة #احسان #نفطر_سوا,1,0,0,0
#ياعلي ونطوف في عالم الولاء ونتمعن برسم صورة الكل يطرق باب الاحزان شيعتك يا علي اليوم تبصم الحزن من حقيقة واقع يقرح الكون #حب الحسين,0,0,1,0
#عزله كل م ضقت احب اجلس وحيد لا حبيب ولا رفيق ولا خوي  (بريق) ,0,0,1,0
خلصني من هذا القلق يا الله وإملىء قلبي طمأنينة فإنك أعلم بما فيه يا لطيف ياودود  (كسل) ,1,0,1,0
كل عام وانت بخير وعيد سعيد وحياة مليئة بالافراح والمسرات ان شاء الله,1,0,0,0
جواايا دمعه وفيها صووت احساس غريب بيقولي مووت,0,1,1,0
 two_(قلب)s  الشعر فضفضة عن صادق احساس الحنين حرف حزن وحرف شوق يعجب سامعه,0,0,1,0
اخ يالقهر لو كان اجنبي كان ضفه وزير الصحه علشان الدعايه والتبهرج ياويلهم من الله وهذا كا احد درى عنه وين الفلوب #سعودي_يناشدكم_بعد_احتراقه,0,0,1,0
والله ماأثارت الإ غضب وسواد وجيه من غضبوا,0,0,1,0
ألعن نفسي كلما رأيت الحزن يملأ وجهك أتمنى أن اخذك لحضني تاركا غضبي منك يتنحى جانبا تاركا العالم برمته جانبا,0,0,1,0
"أقسى شعور يخذلك شعور ""الاحتياج""  (قلب_مجروح) ",0,1,1,0
@wanees405 @Khalid_BinTalal اعوذبالله وش ذا القنوط ؟ الواحد يكون عنده حسن ظن بالله  (بريق) ,1,0,0,0
@nessrinyat يا ستي ماهى طول عمرها بتدلى بدلوها ماجتش على دى,0,1,0,0
@nadinenjeim #عرس_عليا_جبل زواج الملوك  cat_face_with_tears_of_joy  (فرح)  (فرح)  (فرح)  (فرح)  (فرح)  red_(قلب)  شو بدو يصبرنا لبكرا,0,1,0,0
لذلك كنت غاضب جدا من 25 يناير ومن كل من تسبب في فشلها لأني كنت عارف انها فرصتي الاخيرة للتخلص من غضبي وكرهي لمصر,0,1,1,0
بس انت بتعرف بعدين لما بترجع تفكر و بتحس بالندم و تأنيب الضمير بس بيكون الوقت ده فات,0,1,1,0
قال تعالى: قل إن الأمر كله لله #راحة,1,0,0,0
#بوب_كورن\nابي بنت تذلني وتكسر عيني وتدعس علي وتخليني كلب مهان عند رجولها  (بكاء)  (قلب) ️ (منزعج حزين) ,0,0,1,0
هناك أرواح تنتظر النصر في بلد محارب تحت نظام ظالم لا يعرف طريق العدل سوريا لا تحزني ف فوق سمائك رب ينصر من ينصره  (قلب_مجروح) ,1,0,1,0
ليس لنا في هذا الوطن إلا الحزن والحداد,0,1,1,0
للأسف أصبح الطلاق في مجتمعنامن أسهل الأمورفلايهمه مصلحة الأسرة ومصلحة الأطفال بقدرمايكون همه حرق قلب امرأة شاركته عمرها #قسوة,0,0,1,0
@jannat_hoda هههه والمشكل لي عندو ؛! مظاهرات واحتجاجات واعتقالات بالجملة في غليان من شهر,0,0,1,0
@q834k بهالرطوبه اخم واغسل ؟؟!!!!!!!!!  انفولو  (غضب) ,0,1,0,0
ياارب تكونوا سبب فرحة امي بالايفوون  folded_hands   (فرح)  ياارب وفقني  (قلب_مجروح)  ٢٩ ابريل ٢ ١٥,1,0,0,0
تم تقديم #شكوى لدى #وزارة_النقل وتم إغلاق الشكوى دون تغيير في الموقع #جلاجل #سدير #المجمعة #جوي,0,0,1,0
مات الوفاء فلا رفد ولا طمع في الناس لم يبق إلا اليأس والجزع فاصبر على ثقة بالله وارض به فالله أكرم من يرجى ويتبع,1,1,1,0
أنا جبانة وبخاف جدا من الفشل لدرجة أني بكتب بس ع تويتر عشان متأكدة أن محدش هيقرء اللي أنا يكتبه,0,1,1,0
"إن أوربا لم تتمكن من دول الإسلام إلا حين أرهبتهم ب""غول التعصب"" حتى صار كل مسلم يتخاذل عن دينه خشية أن يتهم بالتعصب",0,0,1,0
#عيدكم_مبارك كلل عام وانتم بخير جميعا وعسى اعيادكم كلها فرح وسسعاده  (قلب)   (محبه) ,1,0,0,0
سبحان من جعل #تكبيرات_العيد  balloon   confetti_ball   party_popper   balloon  مصدر #بهجة و #راحة للقلب بعد فراق #التراويح  (قلب_مجروح)  ~•,1,0,0,0
يارب خذني بعيداً عن كسرة الخاطر عن التعب عن هموم عابره وعن كل شي يخطف فرحتي..,0,0,1,0
افتح خزائن ذكرياتك شوف الصور هتلاقي قلبك يرتعش حب وشجن  (ضحك مزح)   (ضحك مزح) ,1,0,0,0
جاء العيد متوشحا بذاك العلم ليقول لهم : ها هو جاءكم شهيدا قلا عيد للايتام #قسوة,0,0,1,0
صار عندي فوبيا من قرب حد والله.,0,1,1,0
تحليل المؤثرات واستيعاب تأثيرها واستجابتي و نظرتي للمؤثر و علاقة ذلك بأعراضي كل ذلك كان من الأخذ بأسباب العلاج #اكتئاب #قلق,0,0,1,0
