text,sentiment_id,Sad,Surprise,Optimistic,Pessimistic,Thankful,Empathetic,Anxious,Annoyed,Denial,Official,Joking
الحب ان ينتف جدك كرونا يعلمك العلاقا الحميمه بينك وبين القبر ,Negative,0,0,0,0,0,0,0,1,0,0,0
ياخي الغو الترم مدري حنا الحين همنا كورونا ولا المدرسه ,Negative,1,0,0,0,0,0,1,1,0,0,0
مصر تسجل 69 إصابة جديدة بفيروس كورونا المستجد ليصبح الإجمالي 779 وتسجيل 6 وفيات ليصل الإجمالي إلى 52 ./ وكالات,Neutral,0,0,0,0,0,0,0,0,0,1,0
و في ٧ ايام بس يا مؤمن بقت الارقام اكتر من الضعف.  ٧٧٩ اجمالي الحالات  ٥٢ حالة وفاة,Neutral,0,1,0,0,0,0,0,0,0,1,0
"ارتفاع عدد المصابين بفيروس كورونا لدى الاحتلال إلى 6,092 بعد تشخيص حالات جديدة، بينهم 95 بحالة خطيرة، والوفيات 26.",Neutral,0,0,0,0,0,0,0,0,0,1,0
| تسجل 6 وفيات ليرتفع العدد إلى 52 بفايروس,Neutral,0,0,0,0,0,0,0,0,0,1,0
.  .  الراي / تعيد متسترين على  خلية العبدلي إلى البلاد .    نهاية الخيانة خزي وندامة   .  .,Neutral,0,1,0,0,0,0,0,0,0,1,0
 إسرائيل تقصف بصواريخها سوريا كان من الأفضل بثمن الصواريخ تعالج مرضاها من كورونا,Negative,0,0,0,0,0,0,0,1,0,0,0
وفيات كورونا المعلنة عندنا كتير اوى بالنسبة لمعدل الاصابات الارقام دى ايطالي ولو وزيرة الصحة مش شايفة كدة تبقي مبتشوفش !!,Negative,0,0,0,0,0,0,1,1,0,0,0
يجتمع وياهم على أساس   المصلحة العامة و أزمة كورونا    هيّن :)      ,Negative,0,0,0,0,0,0,0,1,1,0,0
ابتداء من نهار الخميس ٢ نيسان سيصبح الخط الساخن للتبليغ عن حالات فيروس كورونا في وزارة الصحة العامة *01594459*   الرجاء التعميم,Neutral,0,0,0,0,0,0,0,0,0,1,0
كانت ووهان الصينية بؤرة العالم بالفيروس   اليوم بؤرة العالم نيويورك الأمريكية بالفيروس   ايام تغير الحال!  ,Negative,0,0,0,0,0,0,1,0,0,0,0
سجلت وزارة الصحة العراقية اليوم ٣٤ اصابة جديدة بفيروس كورونا  الحمد لله هبوط كبير بعدد الاصابات,Positive,0,0,1,0,0,0,0,0,0,0,0
منقول :المشكلة كاين شي ناس مزالو يضنو بلي الفيروس كورونا نهار20 أفريل!! ينتهي  حسابو فيه المعرض الدولي للكتاب🐈🚶,Neutral,0,0,0,0,0,0,0,0,0,1,0
عاجل | وزارة الصحة الفرنسية: ارتفاع إجمالي الوفيات بفيروس كورونا في البلاد إلى 4032,Neutral,0,0,0,0,0,0,0,0,0,1,0
| عدد الإصابات بـ في العالم تجاوز 900 ألف بحسب تعداد لوكالة الأنباء الفرنسية,Neutral,0,0,0,0,0,0,0,0,0,1,0
"اخبار كورونا تلعب معي حبشة، اهرب منها و تلحقني 🏃🏽‍♀️😂💔",Joking,0,0,0,0,0,0,0,0,0,0,1
"ياريت يكون ڤيرس كورونا الي جالنا مصر بجوده البضاعه الصيني الي بنستوردها فرز تالت بكوالتي مضروبه ،،ومبتعمرش كتير",Joking,0,0,0,0,0,0,0,0,0,0,1
ماشاء الله كل االلي ماشفتهم من زمان بالتايم شفتهم كرونا يجمعنا,Joking,0,0,0,0,0,0,0,0,0,0,1
ترامب يقترب من مرحلة الجنون         كورونا والدولار المرتفع,Neutral,0,1,0,0,0,0,0,0,0,0,0
وَلَيُبَدِّلَنَّهُم مِّن بَعْدِ خَوْفِهِمْ أَمْنًا ۚ    ,Positive,0,0,1,0,0,1,0,0,0,0,0
"بطارية الموبيل بقت تخلص في ساعه ،شكراً كورونا",Negative,1,0,0,0,0,0,0,1,0,0,0
  حسب دكتور عالجديد😁  تبقوا تذكروناااااااا🤣      😁,Neutral,0,1,0,0,0,0,0,0,0,0,0
"تذكروا اننا نكتب التاريخ الان، الأجيال بعد مئة سنة وأكثر سيتحدثون عنا ",Positive,0,0,1,0,0,0,0,0,0,0,0
"انا اتعاطف مع حياة الفهد؛ خيشة بصل كيلو ونص ب ١٢ دينار؛ هذا سبب زعلها، الاحتكار و بعدين كلنا تحت تأثير كرونا",Joking,0,0,0,0,0,0,0,0,0,0,1
لم يجرؤ علينا كرونا في الصيف..  فغزانا في الشتاء ومن لطف ربنا..   ماعلم هذا المعتوه أن فيه سباتنا..,Negative,0,0,0,0,0,0,0,1,0,0,0
رقمي الخاص صار مع طلابي     يعني انتشر متل     😭😭😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
"ما فينا نغير و لا كلمة    مكتوب علينا المشوار    مرة دمعة،،  مرة بسمة،،  مرة تلج،،  و مرة نار،،          ",Negative,1,0,0,0,0,0,0,0,0,0,0
"الهند  عدد المصابين من كورونا 500  عدد الوفيات 3  .  من الضرب   المصابين 364,8922  الوفيات 3000        🐅",Neutral,0,0,0,0,0,0,0,0,0,1,0
اول طفل عمره ٦ اسابيع اصيب بكورونا توفي - لا حول ولا قوة الا بالله - امريكا,Negative,1,0,0,0,0,0,0,0,0,0,0
هي الغواصه دي عشاني دي عشان أحارب بيها ال 😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
شكرا لك يا كورونا لأنك عرفتينا على أطباء مغاربة شباب مبوگصين هههه   ماعرفتش فين كانو مخابين 😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
              بعد طوابير السميد الان إلى الوقود ...أخي العزيز المواطن بقيلك النخالة وتكمل كل شئ.,Neutral,0,1,0,0,0,0,0,0,0,0,0
شفتو شلون كورونا مرض خبيث؟    اعرف ناس أخبث منه والله,Negative,1,0,0,0,0,0,0,1,0,0,0
__     تعلن تسجيل 30 إصابة جديدة بفيروس ليرتفع العدد الإجمالي إلى 423.,Neutral,0,0,0,0,0,0,0,0,0,1,0
استغفر الله كل شيء معتفس بسبب كورونا 😔,Negative,1,0,0,0,0,0,0,1,0,0,0
"الأخطر من كورونا الحين هو وجود قروبات الدفعة بين قروبات الأهل والأصحاب في الواتساب، خطأ كذا ولا كذا بيدمرك ... يمه صدق",Joking,0,0,0,0,0,0,0,0,0,0,1
محتاج دعم يا جماعه الحساب بيتقفل          ,Neutral,0,1,0,0,0,0,0,0,0,0,0
الناطق باسم الحكومة الفلسطينية إبراهيم ملحم: تسجيل 15 إصابة جديدة بفيروس كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
لو مكنش في حظر ولا كورونا كنت هتبقا قاعد فين دلوقتي؟ 🙆🥺,Negative,1,0,0,0,0,0,0,0,0,0,0
"الله يوفقك ويحميك، يعيبه انه يشجع روما الله يهديه لكن لنا نقاش بعد الكورونا وانا اخوك",Positive,0,0,0,0,0,1,0,0,0,0,0
بعترف أن اصدقائي الاوفياء الايام دي السرير والموبايل غيير كدا شكليات 👌  ,Neutral,0,1,0,0,0,0,0,0,0,0,0
لو مكنش في حظر ولا كورونا كنت هتبقا قاعد فين دلوقتي؟ 🙃,Neutral,0,1,0,0,0,0,0,0,0,0,0
وباء كورونا الصيني نموذج صارخ للعولمة في أعلى صورها.,Neutral,0,1,0,0,0,0,0,0,0,0,0
   عندي استفسار وين اختفو اعضاء المجالس البلدية مع هذه الأزمه لاحس ولا خبر . ممكن احد يفيدني,Neutral,0,1,0,0,0,0,0,0,0,0,0
اللي مستنكرين تحت هم نفسهم اللي يرتوتون على سخافات كورونا,Negative,0,0,0,0,0,0,0,1,0,0,0
عدد الإصابات بفيروس كورونا في العالم تجاوز 900 ألف,Neutral,0,0,0,0,0,0,0,0,0,1,0
عيونك فيرس كورونا وانا قلبى صينى ميستحملش 😂⁦💜,Joking,0,0,0,0,0,0,0,0,0,0,1
"بالله عليكم ، أخبروه أن في هذه الدّنيا أمورًا كثيرة ،فليتحدّث عنها ويترك الكورونا عنه ، مللنا مللنا من كثرة حديثه عن كورونا ، خلاص تكفه",Negative,1,0,0,0,0,0,0,1,0,0,0
توفيت سيدة تبلع من العمر 88 عاما داخل مستشفى العزل بالصداقة الجديدة بأسوان وهى أول حالة وفاة لفيروس كورونا بأسوان,Neutral,0,0,0,0,0,0,0,0,0,1,0
البنتاغون يصدر توجيه بالتعتيم على كشف الأرقام الحقيقية حول الإصابات بفيروس كورونا   ,Neutral,0,0,0,0,0,0,0,0,0,1,0
في أزمة .. ظهر الفارق بين الحكومات الإلكترونية والحكومات المهلبيَّة!!,Negative,0,0,0,0,0,0,0,1,0,0,0
__ فزعانين من كورونا.... روحوا لوموا لي فوت كورونا ع لبنان... ما فيكن عالجمل فيكن عالجّمال... تحية لأهل ,Joking,0,0,0,0,0,0,0,0,0,0,1
كورونا يغير ما أرادوا   ام ما أرادوا نفذناه ونحن صاغرين   ,Negative,1,0,0,1,0,0,0,1,0,0,0
"كم من الوقت سنحتاج لإجتياز هذا  النفق المظلم ،  وبعد أن تنتهي أزمة كورونا بإذن الله   كم من الوقت نحتاج للنهوض من جديد",Negative,0,0,0,0,0,0,1,0,0,0,0
البنتاغون يصدر توجيه بالتعتيم على كشف الأرقام الحقيقية حول الإصابات بفيروس كورونا   ,Neutral,0,0,0,0,0,0,0,0,0,1,0
 صحيح الاخبار الس تقول انه الجمعيه طلع فيها حاله كورنا وسكروها ?,Negative,0,0,0,0,0,0,1,0,0,0,0
"ليس على مستوى المشرفين والدكاترة وحسب ، فهي عدوى يا دكتور تنتقل بسرعه انتقال فيروس كورونا",Negative,1,0,0,0,0,0,1,0,0,0,0
تجازوت إصابات كورونا في الولايات المتحدة وحدها أكثر من الـ 200 ألف إصابة.,Neutral,0,0,0,0,0,0,0,0,0,1,0
ما حدا رح يدهورنا غير المستلشقيين و لي ما في ع لسانهم غير عبارة ما في كورونا و لا من يحزنون 🤦🏼‍♀️🤦🏼‍♀️😔😔,Negative,0,0,0,0,0,0,0,1,0,0,0
شكرآ كورونا لانج علمتينا انه داخل راس بعض الناس نعال مو عقل,Negative,0,0,0,1,0,0,0,1,0,0,0
69 حالة كورونا جديدة بمصر اليوم و 6 وفيات,Neutral,0,0,0,0,0,0,0,0,0,1,0
رئيس الوزراء البريطاني يعتبر أن وفاة أكثر من 500 شخص خلال 24 ساعة من جراء فيروس كورونا يمثل يوما {حزينا جدا} للبلاد,Neutral,0,0,0,0,0,0,0,0,0,1,0
عاقل حاره    قالوا له وصل كورونا عندكم  قال لا والله بس الكشوفات جاهزه  😃😃😃😃😃  الرجال ناوي يوزعه  مثل الغاز لا وفقه والفعله   🤣😂🤣😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
أنه الوقت نكتشف فيه معادن الناس. كورونا الوباء الذي عرى الجميع.,Negative,1,0,0,0,0,0,0,0,0,0,0
للاسف بعد حالات النهاردة بنسبة 90% هيعلنوا حظر كامل بكرة او بعدة لان الناس مش ملتزمة وبتنزل اكتر من الاول.,Negative,1,0,0,0,0,0,1,0,0,0,0
النهاردة اليوم الأسوء في حالات كورونا في مصر ٦٩ إصابة و ٦ وفيات. استرها يا رب,Negative,1,0,0,0,0,0,1,0,0,0,0
.  وكالة الأنباء الفرنسية :   .  أعداد المصابين بفيروس في العالم تتخطى 900 ألف حالة   .,Neutral,0,0,0,0,0,0,0,0,0,1,0
 — وفاة رضيع في ولاية كونيتيكت الأميركية بعد إصابته بالفيروس,Neutral,0,0,0,0,0,0,0,0,0,1,0
بليز بعد نقاشي اليوم مع شخصٍ ما نصيحة اذا جبتوا طاري كورونا لاتفكروا بكلام الطب والعلماء والمنطق فكروا بقدرة ربي بس ..,Positive,0,0,1,0,0,0,0,0,0,0,0
رئيس الوزراء البريطاني : يعتبر أن وفاة أكثر من 500 شخص خلال 24 ساعة من جراء فيروس كورونا يمثل يوما {حزينا جدا} للبلاد,Neutral,0,0,0,0,0,0,0,0,0,1,0
.. تسجيل 34 إصابة جديدة بجائحة وحالتي وفاة.,Neutral,0,0,0,0,0,0,0,0,0,1,0
استفسار من أصيب بفايروس h1n1 قد يصاب covid19,Negative,0,0,0,0,0,0,1,0,0,0,0
__🇪   ⭕️ بلغ عدد مصابي 🦠 لـ 814 بعد تسجيل 150 إصابة جديدة والوفيات تصل لـ 8 بعد تسجيل 2 وفاة اليوم,Neutral,0,0,0,0,0,0,0,0,0,1,0
وهل بعد انتهاء كرونا تنتهي قضية الـ 5G,Neutral,0,1,0,0,0,0,0,0,0,0,0
⭕ أيران    _ تخصيص ١٠ مليار دلار لتعويض الأشخاص و المشاغل المتضرره جراء أزمة كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
    عمر المسافة ماتفرق بس والله كورونا فرقتنا الله يكفينا شرها😌,Negative,1,0,0,0,0,0,0,0,0,0,0
        عامل إيه في الحظر و القعدة فى البيت ؟,Neutral,0,1,0,0,0,0,0,0,0,0,0
والله ودي اتطوع مع اخواني واهلي بس الشكوى لله فيني حساسيه بصدر وقالولي مايصير انتم من الناس الي على يطول يصيبك 💔😭 سامحوني ,Negative,1,0,0,0,0,0,0,0,0,0,0
مرض كورنا هوى مرض ابتلاء من الله ويجب والصبر علية,Neutral,0,1,0,0,0,0,0,0,0,0,0
 🔴صحة تعلن شفاء ست حالات جديدة من فيروس ,Neutral,0,0,0,0,0,0,0,0,0,1,0
لي عدت ايام والخاطر ماهو الخاطر   بالنفس ضيقه مغير اخذ واداريها    والله ياللي سقيت الارض بالماطر  تحمي وطنا من كرونا وطاريها     ابو وليد,Negative,1,0,0,0,0,0,0,0,0,0,0
تزايد عدد الإصابات بفيروس كورونا في الجزائر ياخذ البلاد لمنحني خطير في ظل سياسة التقشف المفروض منذ بداية سنة 2015,Negative,1,0,0,0,0,0,1,0,0,0,0
سكاي نيوز: رئيس الوزراء البريطاني يعتبر أن وفاة أكثر من 500 شخص خلال 24 ساعة من جراء فيروس كورونا يمثل يوما حزينا جدا للبلاد,Neutral,0,0,0,0,0,0,0,0,0,1,0
أعضاء الحكومة التونسية يقررون التبرع بنصف رواتبهم لفائدة صندوق مجابهة كورونا,Positive,0,0,1,0,1,0,0,0,0,0,0
تخيلوا تتطلع كورونا جزء من كذبة أبريل 😐,Neutral,0,1,0,0,0,0,0,0,0,0,0
مسا الخير للجميع حمى الله لبنان واللبنانيين من الجائحة ,Positive,0,0,0,0,0,1,0,0,0,0,0
