text,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
_______ ______ :    ______ __ _____ _____ _____ ___ _____ ______ __ _______ .. ________ _________ _____ _________.     ,0,0,0,0,0,0,0,0,1,1,0
_____ ___ _____ ___ ____ ______ __ ______ ______ _____ ___ ____ ____ _______ ________ ,0,0,0,0,0,0,0,0,0,1,0
_____ _____ ___________: 95 ____ _____ __ ___ ____ __ 6 ____ ____ ______ ______,0,0,0,0,0,0,0,0,1,0,0
_____ ____ _____ __ _____ _____ 17 ______ _____ ____ ___ ___ ________  (___) ...,0,0,1,0,0,0,0,0,0,0,0
________ _______ _________ ______ __ 200 ___ ____ _____ ______ ______      (_._),0,0,0,0,0,0,0,0,1,0,0
:    _____ ___ _____ _ __ ____ ____ ______ ______ ________ ___ ____ ________ ___ __,0,0,0,0,0,0,0,0,1,0,0
"_____ _____ ___________: ______ ___ ________ _______ __ ___ 6,092 ___ _____ _____ ______ _____ 95 _____ ______ _______ 25",0,0,0,0,0,0,0,0,1,0,0
  ___ _____ __ _____ ___ ___  __ _______ ______ _______     _______ __ ____ _____ _____  _____ ___ ____ ____ ______  (___)  light_skin_tone _ male_sign _,0,0,0,0,0,0,0,0,0,1,0
____ ___ ______.. _____ __ ______ ____ ______ ___ _______ ______ __ ___ _____ _______ ___ _______ __ _____ ______,0,0,1,0,0,0,0,0,0,0,0
"_____      ___ _______ __     __ _____ : 3     __ _____ : 364,8922",0,0,0,0,0,0,0,0,0,0,1
___ ________ ___ _____ ______ _____ ______ ____ ______ ____ ________ (___)  (___) ,1,0,0,0,0,0,0,0,0,0,0
 _____ ____ ______ ______ ______ __ __ _____ _____ ____ ______ __ ____ ___ _________ _____ ______ ___ _____,0,0,0,0,0,0,1,0,0,0,0
 _____ __________ __________: ______ _______ ______ ____ ___     ,0,0,0,0,0,0,0,0,1,0,0
_____ _____ ____ __ ______ ____ ____ __ ______,0,0,0,0,0,0,0,0,0,0,1
_____ _______ ________: _____ ________ ______ ______ __ ______ _________ _____ 20 ____,0,0,0,0,0,0,0,0,1,0,0
        ___ _____ _____ ______,1,0,0,0,0,0,0,0,0,0,0
   ______ ____ _____ __ ___ __ ______ ______ __ _______ : ______ ____ ____ ___ __ ______,0,0,0,0,0,0,0,0,1,1,0
_____ _____ ________ : _____ ___ __ ______ _____ ______ ____ ____ ___ ______   LEB NOW  high_voltage ,0,0,0,0,0,0,0,0,1,0,0
"____ _____ _____ ________ ____ __ ___ \____\"" _____ ______ _____ ______ ___ _____ ______""",0,0,0,0,0,0,0,0,1,0,0
_____ ________: ____ ___ _____ _____ _________ _____ _____ ___ ________ _ _______ ________ 50 _____ ____ ____ _____,0,0,0,0,0,0,0,0,1,0,0
  __ ____ ____ __ _____ __ ______,1,1,0,0,0,0,0,0,0,0,0
____ ________ __ ___ ____ ___ ____ ____ _____ ______ .. _____ ___ ______ _______  ,0,0,0,0,0,0,0,0,0,0,1
__ __ ______ ______ _____   __ ___ __ ______ _______2003 __ ______ _______ ________ ______,0,0,0,0,1,0,0,1,0,0,0
_____ _____ ___________ ____ ______ _____ ________ ______ ______ ___ 6092  95 ____ _____    ______ ______ 25,0,0,0,0,0,0,0,0,1,0,0
____ | ____ _____ _____ ________ ____ __ ___ ____ _____ ______ _____ ___ ______,0,0,0,0,0,0,0,0,1,1,0
"_____ _____ ___________:  ______ ___ ________ ______ ______ __ \_______\"" ___ 6",0,0,0,0,0,0,0,0,1,1,0
 _____ _____ _____ __ _____ ______ __ ______ ,0,0,0,0,0,0,0,0,1,0,0
__ ______ _ ____ _______ _______ _______ __ ______ ____ ___ _____ _______ ______ __ _______ ,0,0,0,0,0,0,0,0,1,1,0
_____  ____ _____ _______: 3.6 _____ ____ ___ _____ _______ ____ ______ .,0,0,0,0,0,0,0,0,1,0,0
____ ___ _____ _____ _________ _____ _____ ___ ________ _ _______ ________ 50 _____ ____ ____ _____,0,0,0,0,0,0,0,0,1,0,0
    ____ ____ ______ _______ __ ______ ____ _______ _______ __ ______ _______  (_________)  (___ ___) ,0,0,0,0,0,0,0,0,0,0,1
__ __ ______ __ __ _____ ______ ______ _ ___ (___ ___)  (___ ___)  (___ ___)  (_________) ,0,0,0,0,0,0,0,0,0,0,1
___ ____ _____ _____ ___ _____ ____ __ _____ ____ _____ ________,0,0,0,0,0,0,1,0,0,0,0
— _____ ________: ____ _____ ___ _____ _____ _50 ___ ____,0,0,0,0,0,0,0,0,1,0,0
___ ___ ______ _____ ________ __ _______ ..  ____ ______ ______ ...  ( ___ __ ____ ___ ___ ____ ___ __ ___ ____ _____ ____ ),0,0,0,0,0,0,0,0,1,1,0
_____ _____ ________ : ____ _____ 47 ____ ______ _____ _______ ___ ____ ____ ______ ______,0,0,0,0,0,0,0,0,1,0,0
_____ ______ ______ _____  _______ ____ ____ _______    _____ ____ ____ __ ____ ____  ____ ____ _____ ______ _____ ,0,0,1,0,0,0,0,0,0,0,0
____ - __ _____ ______ _____ _____ ________ ___ dmc ____ _______ ,0,0,0,0,0,0,0,0,1,0,0
____ _____ __ ____ __ ___ .. _____ ____ ____ ____ ____ _______ ______ ____ .. __ _______ _______ ..,1,0,0,0,0,0,0,0,0,0,0
"____ _____ _____ ________ ____ __ ___ \____\"" _____ ______ _____ ______ ___ _____ ______""",0,0,0,0,0,0,0,0,1,0,0
____ ________ _____ _______ ______ ______ __ ___ ! (____)  (___)     ,0,0,0,0,0,0,0,0,0,0,1
_____ ______ ______   _______ ____ ___ ____ ___  new_moon_face  (___)  light_skin_tone _ female_sign _,0,0,0,0,0,0,0,0,0,0,1
____ __ ___ ______ _____ ______ ______ _______ ____ ____ ______ ___ ______ _____ ______ _____ ____ ____ _____,0,0,0,1,0,0,0,1,0,0,0
"\__ ___ _____ ___\""",0,0,0,0,0,0,0,0,0,1,0
_____ _______ ________: _____ ________ ______ __ _____ 20 _____,0,0,0,0,0,0,0,0,1,0,0
"_____: _____ ______ ____ ______ _______ 277 _________ ___ 15679 ____ _____ 333 ____ ______",0,0,0,0,0,0,0,0,1,0,0
_______ ______ __ __ ____ _____   __ ______ ______  ,0,1,0,0,0,0,0,0,0,0,0
____ ______ __ ______ ______ ___ __ __ _____ ...            ,0,0,0,0,0,0,1,1,0,0,0
____ ______ _____ ____ ___ _____ ____ _____ ______ .. ___ ____ ____ ____ __ ____ !,0,0,0,1,0,1,0,0,0,0,0
____ ___ ______ ____ _____ ______ ___ ____ _____ ____ ________ _____ __ ___ _____,0,0,0,0,0,1,0,0,0,0,0
__ __ ____ ____  flexed_biceps   _ __ __ ____ ______  (_____)    (___ ___)  (___ ___)  (___ ___)  (___ ___)  (___ ___)  (___ ___) ,0,0,0,0,0,0,0,0,0,0,1
_____ _____ __ ____ _____ ______ ____ ______    ___ ____ ___ ____ ____ ____ ___ ____ ___ _____,0,0,0,0,0,0,0,0,0,0,1
__ ___ ______ __ ___ ____ ____ _______ __ !_,0,0,0,0,0,0,0,0,0,1,0
____ ____ _ ____ _______ _____  (_________)  ,0,0,0,0,1,1,0,0,0,0,0
 | _____ ________: _____ __ _____ ________ ______ ______ ______,0,0,0,0,0,0,0,0,1,0,0
___ _____ _____ ______ __ _____ _____ ______ ___ ______ __ ___ ____ _____ __ ____ ___ ___ _______,0,0,0,0,0,0,0,0,0,1,0
____ _____ _____: ___ _____ _______ ______ ______ ___ _____ ______ ____ ___ _____ ________ 50 ____ ____ ____,0,0,0,0,0,0,0,0,1,0,0
"___ ____ __ _____ ______ ____ _____ __ ____ ___ ___ _________ ____ ____ ____ __ ____ ______ ___ ___  (___)       ",0,0,0,0,0,0,0,0,0,0,1
_____ ________:    _____ __ ________ ______ ______ ______ _______    ______  backhand_index_pointing_right  light_skin_tone ,0,0,0,0,0,0,0,0,1,0,0
 | _____ ________: _____ __ _____ ________ ______ ______ ______,0,0,0,0,0,0,0,0,1,0,0
____ _____ ______ ____ _ 50 ___ ____,0,0,0,0,0,0,0,0,1,0,0
__ ___ ______ ______ _____ ____ ___ _____ (____ ____) ,0,0,0,0,1,1,0,0,0,0,0
_______ ___ __ ____ _______  unamused_face     ______ ______ _______ ____  folded_hands     ,0,0,0,0,0,0,1,0,0,0,0
 ____ ______ ______ __ _______ _____ _____ ______.,0,0,0,0,0,0,0,0,1,0,0
__ ___ __________....... ___ ____     ,0,0,0,0,1,0,0,0,0,0,0
" __ _____ _____ ______ __ ________ ____ ____ ____ ______ _____ ____ _____ ___ _______ ___ __ ____ ____ _____",0,0,0,0,0,0,0,0,0,1,0
__ ___ ______ _____ ________ 700 ____ __ ____ ____ _______ ____ 200 ____ _____ __ _____ _____,0,0,0,0,0,0,0,0,1,0,0
_____ ________ ____ __ _____ ____ ________ ______ ______   ,0,0,0,0,0,0,0,0,1,0,0
"_____ ___:  ___ __ _____ __________ ____ ______ ____ ____ ____ _____ ____ _____ __.  ",0,0,0,0,0,0,0,0,0,1,0
" ____ _____ \ __ _____ ______ _____ ___ _______ __ _________ \""",0,0,0,0,0,0,0,0,0,1,0
___ _______ _ __ ____ ___ _________ ________ ________ ____ _____ _____,0,0,0,0,0,0,0,0,1,1,0
______ __ _____ ______ ______ ___ _____ ____ ____ _____ _______ (____)  (____ ____) ,0,0,0,0,0,0,0,0,0,0,1
__ _____ __ ______ __ ______ __ ____ ______ _____ _____ _______ ______ ____ ____ _____   ,0,0,0,0,0,1,1,0,0,0,0
"______: ____ _____ _____ ________ ____ __ ___ \____\"" _____ ______ _____ ______ ___ _____ ______""",0,0,0,0,0,0,0,0,1,0,0
__ __ ____ __ _____ ____ ____ ____ ____ __ ____ ___ ___ ____ _____ ______,0,0,0,0,1,0,0,0,0,0,0
____ ____ ________ ____ ____ _____ ___ __ _____ ___ ______,0,0,0,0,1,0,0,0,0,0,0
"____ ______ ______ __ ____ ______ _ ____ _____ ______ ____ ______ ______ ___ ___ __ ___ _________ ..._",0,0,0,0,0,0,1,0,0,0,0
____ ___ _ ____ ___ ___ __ ____ ______ __ ______ _____ ______ _ _____ ______ _ ______ ___ ______ ______ ____ ___,1,1,0,0,0,0,0,0,0,0,0
___ _ ______ __ ______ _____ __ ____,0,0,0,0,0,0,1,0,0,0,0
___ _______ ________ __ ____ _____ __ ______,0,0,0,0,0,1,1,0,0,0,0
_____ ____ ______ __ _____ _____ ______ _______ _____ _____,0,0,0,1,0,0,0,0,0,0,0
 — ___.. _____ ______ _____ ______ ____ ____ _____ _______ ______,0,0,0,0,0,0,0,0,1,0,0
____: ____ _____ ______ __ ___ _____ _______ _______ _______ ______,0,0,0,0,0,0,0,0,1,0,0
" ____ ______ _ ___ __ _____ _______ _____ __ _________ __________ ___ _____ ______ . _____ ______ _____ ______ _______ _____ _____",1,1,1,0,0,0,0,0,0,0,0
_____ ________: ____ _____ ______ ____ ______ _ 50 ___ ____,0,0,0,0,0,0,0,0,1,0,0
__ ______ ____ _____ __ _ _____ ___ _____  (____)  (____) ,0,0,0,0,0,1,0,0,0,0,0
 __ ___ ____ ___ ____ ____ _____ ..,0,0,0,0,0,0,0,0,1,0,0
___ _____ ___ ____ ____ _____ _____ __ ___ ______ __ ______ ____ __ _____ ___  (____)  (____)  broken_heart  broken_heart  ,0,0,0,0,1,1,1,0,0,0,0
______ ____ ____ __ ________ _______  _____ _______ _______  (___ ___) ,0,0,0,0,0,0,0,0,0,0,1
____ ___ ____ ______ ___ _______ _____   _____ ____ ______ _____ __ _____   __ ___ _____ ______ _____ ___ __ _______ _____ _____ __ ___,0,0,0,0,1,0,1,0,0,0,0
_____ _____ ______ _______ .   _____ _____ _______ _________ ___ ______ ______ __ _____ ...    ______ + ______ = ___,0,0,0,0,0,0,0,0,1,1,0
____ _____ _________ ___ ____ ____ __ ______ _  ______ ____ _______ ____ ________ ________  _______ ______ _______ ____ __ _____ !!,0,0,0,0,0,0,0,1,0,0,0
_____ ________: _____ ____ ___ _____ ____ _____ ______ _50 ___ ____,0,0,0,0,0,0,0,0,1,0,0
____    _____ ________: ____ _____ ______ ____ ______ _ 50 ___ ____,0,0,0,0,0,0,0,0,1,0,0
____ 21 ____ __ _______ __ _______ _______ _________ 337 ____,0,0,0,0,0,0,0,0,1,0,0
_ black_small_square __ _____ _____ ________: ______ _____ _______ ____ _____ ______ ___ 25,0,0,0,0,0,0,0,0,1,0,0
_______ ___ __ ____ __ __ ____ ___ _____ ____ ________ _____..,0,0,0,0,0,0,0,0,0,1,0
__ _____ _____ ______ ___ ___ _____ ______ __ ___ ___ ___ ___ __ _______ ______. _____ ___,0,0,0,0,0,0,0,0,0,1,0
____ _____ _____: ___ _____ _______ ______ ______ ___ _____ ______ ____ ___ _____ ________ 50 ____ ____ ____,0,0,0,0,0,0,0,0,1,0,0
_ black_small_square __ _____ _____ _______: ___ _______ ______ ______ __ ________ _______ ___ ___ 4394 _________ _____ ___200 ___.,0,0,0,0,0,0,0,0,1,0,0
___ ______ __ ___ _____ ______ ___  _____ ______ ______ ___ ___,0,0,0,0,0,0,1,0,0,0,0
"\______ ______ _______ ______\"": ________ __________ ____ ___ ___ ______ _____ _____ ___ ___ ______. ______24",0,0,0,0,0,0,0,0,1,0,0
"_____ _____ ________: _____ ______ _______ ____ \______ _____\"" ________ ______ __ ____ _____""",0,0,0,0,0,0,0,0,1,0,0
____ ____ _____ ______ ______ __ ___ _____ ______ __ ________ _____.! ,0,0,0,0,0,0,0,0,1,1,0
_____ ____   ____ _____ _____ ________   _____ _____ _____ ___ __ ____ ______ ____ _______ 50 ___ _____.,0,0,0,0,1,0,0,0,0,0,0
______ ____ ___ _______ _____ ___ ______ ___    ,0,0,0,1,1,0,0,0,0,0,0
____ __ ____     ____ ______ __ ____ ______ ______ _______ ___ ______ ___ _____ ____,0,0,0,0,0,0,0,0,1,1,0
___ ____ _______ _____ ____ __ ______ ______ ____ ___ ________ . ___ ___ ____ ___ . ___ _____ . ___ ______  (___)  ____ ______ .,0,0,0,0,0,0,0,0,0,0,1
_______ ______ __ __ ____ _____   __ ______ ______  ,0,1,0,0,0,0,0,0,0,0,0
______ ____ _____ 4 ______ _____ ______ ______.,0,0,0,0,0,0,0,0,1,0,0
______ _________ ____ ____ __ 20 ___ ____ _____ ______,0,0,0,0,0,0,0,0,1,0,0
____ ____ _____ ___ ____ ____ ___ ____ _______ (___________) ,0,0,1,0,0,0,0,0,0,0,0
_____ _____ _______ : ___ 80 _______ __ _____ ______ __ _____ ______ _______ ___60 ____,0,0,0,0,0,0,0,0,1,0,0
"___ ____ ____ ___ _____ _____ __ ______ ___ ______ _______ ____ _  ___ ____ __ _",0,0,0,0,0,0,0,0,0,1,0
_______ ______ ____ ___ ________ ____ ____ ________ __ 1/4/2020,1,0,0,0,0,0,0,0,0,0,0
___ ____: ____ _____ _____ ________: ___ _____ _______ ______ ______ ___ _____ ______ ____ ___ _____ ________ 50 _____ ____ ____,0,0,0,0,0,0,0,0,1,0,0
_____ ____ __ __ _______ ___ _____ _____ __ ________ ______ ______ ____ _____ 6000 ___,0,0,0,0,0,0,0,0,1,0,0
____ _____ __ ____ _____ _____ _____ ____ _ ____ ____ ___ _____ ___ ___ ,0,0,0,0,0,0,1,0,0,0,0
.  _____ _________ : ___ 3 _____ __ _____ _____ ____ ________ ______ ______   .,0,0,0,0,0,0,0,0,1,0,0
______ ______ ____ ____ ____ __ _____ ______.   ______ _____ ____ _____ ____ _______ _______. _____ _____ ___ ______ !!,0,0,0,0,0,0,0,0,0,1,0
______..___ ________ _____ ______ _____ ...________ _______ _______ ...___ _____ _____ ...,0,0,0,0,0,0,0,1,0,0,0
_____     ___ _______ __ ______ : 1630____     ___ _______ __ _____ : 370578 ____  (___ ___),0,0,0,0,0,0,0,0,0,0,1
"*_____*      *___ _______ __*     *__ _____ : 3*     *__ _____ : 364,8922*   (___ ___)  (___ ___)  (___ ___)  (___ ___)  (___ ___)  rolling_on_the_floor_laughing",0,0,0,0,0,0,0,0,0,0,1
___ ___ ______ _ _____ _____ _____ ______ ,0,0,0,0,0,0,1,0,0,0,0
___ _____ ___ ____ __ __ _____ __ _____,0,0,0,1,0,1,0,0,0,0,0
_____ _______ __ ______ _____ ______ ______ _________ ____ _____ ____ ______ __ __________ _________ ___ _____ ___ ______ ______,0,0,0,0,1,0,0,0,0,0,0
"megaphone  *_____*      *___ _______ __*     *__ _____ : 3*     *__ _____ : 364,8922*",0,0,0,0,0,0,0,0,0,0,1
___ _____ _____ ___ ____ ________ __ __ ______ __ _____ ___ ___ ____ ____ ___,0,0,0,0,0,0,0,0,0,1,0
 __ ___ ______ ____ _______ ____ __ ______ ___ ___ ___ _____ ______ ________,0,0,0,0,0,0,0,0,0,0,1
______ __ ______ ____ _______ __ _______ .  ,0,0,0,0,0,0,0,0,0,0,1
______ _______ __ _______ _____ __ ___ ____ ____ 9 ____ _____ __ _____ ______ __ ____ ____ _______,1,0,1,0,0,0,0,0,0,0,0
____ _____ ____ ______ ____ _ ____ ______ _______ ____  ____ ___ ______  folded_hands ,0,0,0,0,0,1,1,0,0,0,0
_____ ______.. _____ ________  ____ ______ .. ________ .. _______  ______ ___ ______ .. ______  __ ______ __ _____: __ ______   (_____)  (___) _  ,0,0,0,0,0,0,0,0,0,1,0
_____ ____   ____   _____ _____ _____ ___ __ ____ ______ ____ _______ 50 ___ _____.,0,0,0,0,0,0,0,0,1,0,0
_____ ______ ____ __ :  - ____ _______ _______ ___ _____  - _____ _______ ____ ___ ______ __________   ____ ( __ ______ ___ ______ ),0,0,0,0,1,1,0,0,0,0,0
_____ _____ ________ ____ _____ 509 ____ ____ _____ ______ ____ ___ _______ ___ 4032,0,0,0,0,0,0,0,0,1,0,0
  ___ __ ____   _______ __ _____ ______   ___ ___ _____ __ ____ !!_,0,0,0,0,0,0,0,0,0,1,0
— _____.. _____ 509 ____ ____ _____ ______ _____ ___ 4032,0,0,0,0,0,0,0,0,1,0,0
"__ ___ _______ __ _  ___ _____ : 364,8922",0,0,0,0,0,0,0,0,0,0,1
___ ___ __ ____ ______ ______ __ : ___ ____ ______ ________ .. _______ ____ ____ .,0,0,0,0,0,1,1,1,0,0,0
"____ _____ ______ ___ __ _____ __ ____ _____ _ ___ ___ _____ ______ __ ____ ______ ______.",0,0,0,0,0,0,0,0,0,0,1
____ | _____ _____: ___ ________ ______ ______ __ ________ _______ _____ 200 ___ ____,0,0,0,0,0,0,0,0,1,0,0
_______ __ ______ ___ _______  (___ ___)  (___ ___)  (___ ___)  __ ______ ____ _____  (_____) ,0,0,0,0,0,0,0,0,0,0,1
 | ________: ___ ____ ____ _______ ____ ____ ____ ________ ______ ________ _______ ______ __ ______ ____ __ ,0,0,0,0,0,0,0,0,1,0,0
— _____.. _____ 4861 ____ _____ ______ _____ ________ ___ 56989,0,0,0,0,0,0,0,0,1,0,0
"*_____*     ___ _______ __ _____ : 3   _______ __ _____ 364,892",0,0,0,0,0,0,0,0,1,1,0
___ ______ __    repeat_button  repeat_button  repeat_button  repeat_button  repeat_button  repeat_button  repeat_button  repeat_button  repeat_button  repeat_button  repeat_button  repeat_button    ,0,0,0,0,0,0,0,0,0,1,0
"___ ________  ______ ______ ___ _____ _____ ____ ________ __ ____ _____!!!!  ____ ______ __ ________ !!!!",0,0,0,0,0,1,0,0,0,0,0
_____ ______ __ _________  ______ ______ _______ ____ ___ ______ ____ ______ ________ !!      ,0,0,0,0,0,0,0,0,0,0,1
_____ 104____  _______ 71____  ________ 68 ____  ________ 40 ____  ____ _______ ___ __ ___ ____  (___) _ folded_hands,1,0,0,0,0,0,0,0,0,0,0
"_____    ___ _______ __   __ _____ : 3   __ ____ : 364,8922",0,0,0,0,0,0,0,0,1,0,0
____ ____ _____ __ _____ ___ ___ ____ ____ ___..  __ ___ ________ _____ ______ __ ________ ________ _!,0,0,0,0,0,0,0,0,0,1,0
_____ ____ ______ _____ ______     ,0,0,0,1,0,0,0,0,0,0,0
_______ ____ ______ 70 ____ _____ _____ ______   __ __ ___ _____ _______,0,0,0,0,0,0,0,0,1,0,0
_____ ____ 509 ____ _____ ______ ______ ______ _____ ________ 4000 ___,0,0,0,0,0,0,0,0,1,1,0
____ | _____ ____ 509 _____ _____ ______ ______ ______ ______ _______ _____ ___ 4032,0,0,0,0,0,0,0,0,1,0,0
____ ______ ____ _____ ____ ____ _____  (___ ___)  (___ ___)  (___ ___) ,0,0,0,0,0,0,0,0,0,0,1
___ ________    ______ ______ ___ _____ _____ ____ _____!!     ____ ____ _______!!!,0,0,0,0,1,1,0,0,0,0,0
___ _____ _____ ______ _____ _____ ____ ____ ____ ____ ___ ____ ____ __ _____,0,0,0,0,1,0,1,0,0,0,0
__ __ __ _____ _____ ___   ___ __ _____ ... ____ ____   ______ ____ ...____   ____ ____ ____ ____ _____     __ ,0,0,0,0,0,0,1,0,0,0,0
___ ____ ____ _____ __ ______ __ _____ __ ___ _____!_ ___ __ __ ___ _____ __ _______ _____!,0,0,0,0,0,0,0,0,0,1,0
   __ ___ _____    ____ _______ ______ ___ __ ____ _____   __ ______ ______  ,0,1,0,0,0,0,0,0,0,0,0
__    _____ _____ ________ :  ___ _____ _______ ______ ______ ___ _____ ______ ____ ___ _____ ________ 50 ____ ____ ____ ..,0,0,0,0,0,0,0,0,1,0,0
_____ ___ __ ______ ___ ______ _____ ______,0,0,0,0,0,0,0,0,0,0,1
_____ ________: _____ ___________ _________ ____ __ _____ __ ____ __ _______ ________ ________ ________ ____ ______,0,0,0,0,0,0,0,0,1,0,0
"              _____ ____ ____ ___ ______ _______ _   ____ _______ _______.  _",0,0,1,0,0,0,0,0,0,0,0
________ _______ _____ ____ ___ ___ _____ ______ ______ ____ _______ __ ______ ___ __ ____ __ _____ ____,0,0,0,0,0,0,0,0,1,0,0
__ ____ _____ __ __ ____ ___ __ __ ______ ______ __ _________ ______ ____ _____ ... ___ _ _ _ __ ______ !!!,0,0,0,0,0,1,1,0,0,0,0
___ _______ ___ __ _____  ______ ___ ___ ________ ____    _____ __ ___ ___ ___ ____  ____ _____ ____ __ _____    ___ ______,0,0,1,0,0,0,0,0,0,0,0
______ _______ _____ ____ ______ *___ _____*  ____ ____ __ ______ 6 ______ _________ ______ ______ 12 ____ 2020_.,0,0,0,0,0,0,0,0,1,0,0
_______ ___ ______.. ______ ______ _____ ______ __ _____.. ____ ____.. ___ _____ ____ _____ _____ ___ ____ ____...,0,0,0,0,0,0,0,0,1,1,0
  __ ____ __ ___ .. __ ___ __ ____ ______ .. __ ____ .._ ___ __ ___ ____ _____..,0,0,0,0,0,0,0,0,0,1,0
"_____ ______ ______ ____ ______ _____ _________ _ ______ ____ __ ______   _ ____ ____ ..",1,0,1,0,0,0,0,0,0,0,0
_______ _______ __ __ ______ ______ 6 _____ _______ ______ __________ ____ 2019,0,0,0,1,0,0,0,0,0,0,0
_______ ______   ____ _______ _________   ______ _______  _____ ______   _________ ______ ______ _____ ______  ,0,1,0,0,0,0,0,0,0,0,0
______ ______ ______ __ ______ ____ __ ________ ______,0,0,0,0,0,0,1,0,0,0,0
___ ____ _____ _____ ______ ________  ____ ____ _____ _____ __ _____ ______,0,0,0,0,0,0,1,0,0,0,0
_____ ____ __ ________ ____________ ___ __ _____ ____ ______ .    .      ,1,0,1,0,0,0,0,0,0,0,0
____ __ __ _______ ___ _____ _____ __ ________ ______ ____ _____ 6000 ___,0,0,0,0,0,0,0,0,1,0,0
__ _____ _______ _____ ____ ______  face_with_tears_of_joy    ____ ____ ___ __   _____ _____  (___)  (___)   .   ..,0,0,0,0,0,0,0,0,0,0,1
"____   ____ _____: _______ ______ _____ _______ _______ _______ ______ _____ ______ ___ _______ ______ _____ _ ____ _______ ________ ___.",0,0,0,0,0,0,0,0,1,0,0
"______ _ ___ ______ ______  ____ __ ___ __ ___   ________ ______...     ",0,0,0,0,0,1,1,0,0,0,0
no_entry     509 ____ __ _____ ___ 24 ____,0,0,0,0,0,0,0,0,1,1,0
____ | _____ _____ ________: ______ ______ _______ ______ ______ __ ______ ___ 4032,0,0,0,0,0,0,0,0,1,0,0
______ ______. ,0,0,0,0,0,0,1,0,0,0,0
___ _______ _____ ____  (___ ___)  (___ ___) ____ _____ ____ ____ ___ _____ ____ _______ ________ _______ ___,0,0,0,0,0,0,0,0,0,0,1
________ ____ _____ __ ____ ___ _ _____ ___ ___ _______ _____ ________     _____ ______ __ _____ _____ ____ ____ _______ _ ___ _____ ___,0,0,0,0,0,0,0,0,0,1,0
___ ___ _____ _______ __ ______ __ _____ _________ __ _____ ______ ___ ___ _____ _______ ______ ________,0,0,0,0,0,0,1,0,0,0,0
_______ ___ _______ ____ ___ ______ _____ ____ _____ ___ _______ ______,0,0,0,0,0,0,0,0,0,0,1
____ _____ _____ _____ ____   __ ____ ____ ___ __ ______ ____ ___ ______ _____ ______,0,0,0,0,0,1,1,0,0,0,0
______ ______ _______ ______ ______ __ ______ ___ 4032,0,0,0,0,0,0,0,0,1,0,0
"*_____*      *___ _______*     *__ _____ : 3*     *___ _____ : 364,8922*",0,0,0,0,0,0,0,0,0,0,1
__ ______ ___ ____ ____ _______________ ______ _____ ____ ______,0,0,0,0,0,0,0,0,0,1,0
____ - ______ ______ _______ ______ __ ______ ___ 4032.,0,0,0,0,0,0,0,0,1,0,0
__ _______ ____ __ ____ ______   ____ ____ ___ ___ ___ ____ _______ _____ ____ ______  ___ ____ ____ ____ ______ ____ ____ _______,0,0,0,0,0,0,0,0,0,0,1
_____ ________: ____ _____ ______ ____ ______ _ 50 ___ ____,0,0,0,0,0,0,0,0,1,0,0
___ ______ __ __ ____ __ _____ ____ ____ Corona virus ___ __ ____,0,0,0,0,0,1,1,0,0,0,0
____ ___ ______ __ __ ______ ___ ___ ____ ___ _____ ____ ____ _____ ________ _____ _______ ___ ___ ____ _______ _____ ______ ______,0,0,0,0,0,0,0,0,0,0,1
_____ ______ ____ __ _____ ______ (_____-19) _____ _____ 24 _____ ___ __ ____ __ ____ __ _____,0,0,0,0,0,0,0,0,1,0,0
