text,optimism,pessimism,sadness,surprise
جربت لما يجرحك شخص ويجيك يعتذر وشوقك له يلينك وزعلك منه يقيسيك؟ جربت الحروب اللي تصير بين قلبك وعقلك؟ ان كنت ماجربت لا تسمي اللي فينا تناقض!,0,1,1,0
كيف احكي لك اني اشتقتلك كيف اخلي هالكلمة توصل ل قلبك وتأذيه قد ماهالشعور مأذيني #جيزان #جده #مكه #صامطه #حزن #فراق #حب #اشعار #عتاب,0,0,1,0
@Mas0o0o نفسي اعرف اللي فكر فيه و جابه للدور ده شافه بلطجي من اي إتجاه !!!!,0,0,0,1
سلامة خاطرك يانفسي ولا باس دام الحظوظ معنده لاتجزعي هي كذا الدنيا وهي كذا الناس وبما قسم الله ارضي و اقنعي,1,0,1,0
#السعادة ليست حلما ولا وهما بل هي #تفاؤل وحسن ظن بالله وصبر بغير استعجال وثق دائما بأن اليد الممتدة إلى #الله ؛ لا تعود فارغة أبدا,1,0,0,0
فوق ماهو #أمان يجمع كل شعور حلو,1,0,0,0
اللهي يا رب لو ما اتصافيتو دلوقتي الطياره تقع #عتاب,0,1,1,0
عيد سعيد وكل عام والجميع في أتم الصحه والعافيه وكل عام والوطن العربي نضيف من زعماء أخساء مدنسون بالعمالة والهوان,1,0,0,0
#عيديتك_كاش_القفاري_للسجاد2 لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير 🍁 🍂 🌿 ☘️,1,0,0,0
"الحلو ف تويتر انك بتقرا الكلام اللى جواك بيتقال من لسان غيرك, فتاكد انك مش لوحدك من اللى انت فيه😦",0,0,1,0
#اللهم #اسعدنا و ابعد #الضيق عنا #ربي #ارزقنا حلو #الحياة و #جمال الحظ و #سعة #الرزق و #راحة #البال و #اكتب #لنا اكثر #من ما #نتمنى 💜 $,1,0,0,0
"*اصحااااابي💛\nعشان رمضان قرب\nالله يسعدكم سعاده آبـديه م بعدها لا هم ولا حزن ولا ضيق ,الله يبث بطريقكم التوفيق و الراحه والامان الله يديمكم😔💜.",1,0,0,0
أكتر حدا واثقه بصوتها انه حلو لدرجه بتفكري تنافسي مطربين كبار 😂 😂 بحسك شاطره ومنيحه وبسيطه الله يوفقك بحياتك 🌸 🌸 ونشوفك احلى مهندسه ❤️,1,0,0,0
اعلان مستشفى 500500 ده عبقري #بهجة 👌💙,1,0,0,0
نظريا ستجد الأمر في غاية السهولة لكن جرب أن تتخيل وقوع أسوأ مخاوفك بالنسبة لي مجرد التفكير أرعبني ولا أعتقد أنه سيخفف عني أي قلق او نيله,0,0,1,0
بموت قبل شوي دق ابوي يبغى سجلي المدني مستعجل قمت اركض لاارادي حتى سلسلتي توترت وراحت على ورا,0,0,1,0
انا ممتنه جدا ل يوم امس عشت جميع انواع الشعورات توتر عصبيه قلق سعاده وبكاء واخيرا خوف وتعب دناا مغرمه والله باللي يقدرون يقلبون مزاجي 😢,0,0,1,0
حلو الاكشنه بس خوفي من المصايب,0,1,0,0
التفائل لا يعني أنك لن تمرض لن تتعب لن تبكي لن تموت التفاؤل يعني إنك تملك الرضا عن كل أقدار الله وتعيشها حامدا شاكرا 🕊,1,0,0,0
تتلخص #السعادة فى الساعتين اللى بنقعد نحب فيهم بعض بعد كل #خناقة,1,0,0,0
كذب في كذب واتوسل اليك وشي والذعر #سامحينا_يا_غدير,0,0,1,0
غريب انك مش لقى كلام تقولة رغب كل الجروح الى فيك 😢😢,0,0,1,0
قمة عربية ايه وكرسى #سوريا فاضى يا فرحة اعداءكم فيكم :( الرؤساء والأمراء لهم راءى اخر :( #بؤس #حسرة #عار,0,1,1,0
اسبوع الجاي نفس ذا اليوم نفس ذا الوقت حيكون اليوفي متقدم واكون فرحان باذن لله يارب ياكريم 🖤,1,0,0,0
عارف انت لما تكون نفسك في حاجة وتيجى ليك ف الحلم احساس الفرحة اول ما بتصحى بيكون خيالى 😊,1,0,0,0
ومازال في الحياة متسع لأن نحلم أن نقطف الأزهار من بهجة قلوبنا نصنع منها أطواقا نضعها على جبين العالم فيسكن فيه السلام,1,0,0,0
فكرة ان الواحد يبقى قاعد وفجأةيموت حاجة مرعبة جداً بتوقف الزمن وتخلي الواحد يشوف اد ايه الدنيا تافهة وصغيرة وما تساويش قدام وجود اللي بنحبهم,0,1,0,0
كل ما تعتقد انه صحيح هو كذلك لاسبيل لتغييره طمن بالك وارتاح #بس_اقول #يأس,1,1,1,0
اللهم إحفظ سوريا و أهلها و أعد الأمن و الأمان لأهلها يا كريم,1,0,1,0
@ehassany انا عايز اشوف حد من بتوع امتي الصيف ييجي 😡,0,1,1,0
-\n\nاكبر خيبة أمل ممكن تواجهك هالفترة اذا جيت ترفع برودة المكيف وتلقاه أبرد شي.,0,1,1,0
مدمن العزلة يخاف الاهتمام الزائد يتوتر لا يحسن التصرفيفسد كل شئ #عزلة,0,1,1,0
#الوجع اللي بيجيلك بعد نهاية قصة حب سببه ان قلبك ومشاعرك كانو راكنين عقلك علي جنب ودلوقتي رجع يشتغل ✋ ️ ✋ ️ #mahercomics_page,0,0,1,0
المسلسلات الكويتيه مايعرفون يجذبون يعني من بين كل المناطق والوظايف صار زميلج وانقذج من الاختناق سبحان الله 🌚,0,1,0,0
آلحياة  ليست بسعادة دائمة و لآ حزن دائم ابتسم و ثق بالله ف ربما الغد من نصيبكك❤,1,0,0,0
#شاب_يصفع_عامل حتى لوماكان مسلم ماله حق يمد يده عليه الدين معامله نصيحه مو ضرب ترغيب ماهو ترهيب,0,0,1,0
اعلانات التبرع بقا فيها كمية بهجة غير طبيعيه❤ ادعولهم ربنا يشفيهم,1,0,0,0
الله خلق في صوتك أحن نبره نستني هموم دنيآي ومرهآ 💛 🎶 🎼 #هدوء,1,0,0,0
يارب أشفي أمي من كل آلم ومن كل وجع اللهم أسعدها وأرزقها الرأحه وأطل بعمرها❤️❤️,1,0,0,0
يوم سعيد جدا الحمدلله كيف لا وهو عرس الزعيم وعشانا على هاترك ذهب على البركة مليون ونستاهل بكل فخر 💙,1,0,0,0
صباح الخير، في ذبانة معي بالسيارة وأنا رايحة الدوام وهذا أكثر شي ضيق خلقي هذا الصباح.\n#هموم_مخملية,0,1,0,0
افتح الفيس وتويتر الاقي الناس حواليا فرحانة ومبتهجة ، الاقي مسجات شكر وعرفان 🙈..\nأنا مش عايزة أكتر  كدة يارب ❤😍 \n\n#شكرا_على_اليوم 💚,1,0,0,0
الخوف امرر محزن فالشخص فتجد الخوف يحرمك اشياء كثيرة ويفسد عليك اشياء كثيرة فدائما الخايف متردد ملخبط مرتبك قلق مرتجف,0,0,1,0
انت مريض فوبيا العسكر,0,1,0,0
#تعيس ك جسد بدينة وسط حشد من راقصات الباليه,0,1,1,0
@MEIZVhnWszMhlBk هذي الاعمال تبعث الامل والتفاؤل ان الدنيا لازالت بخير ،، الله يوفقهم,1,0,0,0
والله وطلع لكم صوت دنيا الله يسامح الاتحاد عطاكم فرصه كملو احتفالات بالتعادل كملو,0,1,0,0
لاتعلقني بالدنيا لا حب ولا حنيه :(,0,0,1,0
#بهجة_أمل \n٧٦.خلصنا مذاكرة الحمدلله 💛🌼😍\nربنا ييسر و يسهل الاختبار يارب يصير زي مكعبات السكر النقية 💛🌼💛🌼💛,1,0,0,0
البيوت أه عليها #زينه 🎊 🌙 لكن جوا منها قلوب #حزينه 💔,0,1,1,0
انتي الي بتبنيه وبتشوفه قدام عينك وكل ما ال views تزيد عليه كل متحس ان اد ايه انت ناجح\nحاجه من الحاجات الي بتدي تفاؤل بجد ( بالنسبالي ),1,0,0,0
بس #مرتك تقلك حاسة ب #ضجر اعرف ان حتتسلى فيك,0,1,1,0
@Hnada97 @3omarHani الماتش اللي فات محبط جداً مش كده يعني,0,1,1,0
لو بنت اتخطفت قدامهم عادى محدش حيتدخل #بلد_مفهاش_رجالة #جبن #سلبية,0,0,1,0
@mmsa671 ابكي علي ايش يارجال الحين والله البكاء سيكون دم بعد حين,0,0,1,0
امتلك شعورين دايما معك نصف يحبك و نصف نابذك تماما مثل محاولتي لتخطيك و شعور كبير بالحسرة على الايام اللي تضيع بدونك,0,0,1,0
توني امدح ايش فتحت عيوني عليه وجو ذولا خربوا 😭 كسر يكسر يدينهم الله يشلهم واحد ورا الثاني وجع,0,0,1,0
ايش #الجديد\nليه #آنا#حزينه ؟!  \nماتعودت ع الفرحة تتم \nولا عمره تحقق لي #حلم,0,1,1,0
@jeeHaan5 كل الصداع ده عشان كحكايه واحده!!\nمانا اللى غبيه مبحبش السكريات وبرده كلتها😤😭😭,0,1,1,0
للأسف الجهات العليا في الجامعة سطحية لأبعد الحدود اكبر مخاوفها تنورة ميدي او جوال كاميرا، عفواً؟ فين أولويات الطالب#ظلم_عميده_عماره_جازان,0,0,1,0
كله عايشين في ذعر وخوف وشحن وقلق وظلمة لييش عيشوا حياتكم بكل بساطةوسعادة وخير ثرا الدنيا بخير,1,0,0,0
هو مينفعش كل ده يطلع كابوس و نقوم من النوم بقي !,0,1,1,0
الأربعة نذير شؤم عند اليابانيين,0,1,0,0
تحلي الدنيا بعيني تمليني رضى والله♥️,1,0,0,0
ماأجمل أن تصنع أفراحا صغيره لكل من حولك فما أحوج القلوب الآن لتبتهج ب شعلة فرح و أمل,1,0,0,0
@waleedalibu50 وله من اسمه نصيب مع ان للعجول منفعه اكثر منه \n\nجيبولي محامي ابي ارفع قضية على هالتيس 😤,0,1,0,0
كنا أطفالا نرتعب إن رأينا حذاء مقلوبة جهة السماء نركض نعدلها ونرسم قبلة اعتذار إلى الله أي أرواح طاهرة خسرنا #شجن,0,0,1,0
#مطر 😍\n#عيد_ميلادى 😄\n#فانوس_رمضان كماان😘\nلاء بجد كده كتيير 😃 — feeling fantastic,1,0,0,1
سيري سيري ي حماس أرعبتي المعمورة لو عادوكي كل الناس بإذن الله منصورة,1,0,0,0
#صراخ في الصحراء حد يسمع صوتنا,0,1,1,0
انتظر بفارغ الصبر صور بكاء بوفون عند الكاس واليغري معه وفرحة زيزو بالكاس مع الدون والبقية,1,0,0,0
ايه البعيد ابتسم وطفئ تعاسة العالم 🌾🍂,1,0,0,0
#الفراق أصعب حاجة ف الدنيا - يشعر بالحزن,0,0,1,0
بس ده ميمنعش ان احيانا بتصدف معايا و خوفي ده بيجنبني الاسوا الي كان ممكن يحصل,1,0,1,0
اعلان مستشفى مجدى يعقوب بتاع احمد حلمى و دنيا سمير غانم ده عظيم اوى والله 👌🏻👏🏻,1,0,0,1
النفوس الطيبه يطيب وصالها اسعدكم الله بكل أمل لم تبلغوه ورضى عنكم رضى لم تعلموه ورزقكم رزق لم تحسبوه صباح الورد 🌺,1,0,0,0
#الحشد_يحطم_احلام_اردوغان واحلام كل مريض طاغي الحشد امل الحشد غدا مشرق الحشد باقي وكلكم ماضون,1,0,0,0
