text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
"ذاك الشبل من ذاك الأسد.  \حير عالبgرة،وما الثور معروف،من بكري حراث\""",Neutral,0,0,0,0,0,0,0,0,0,1,0
عزيزي الاتحادي لاتخاف من كورونا  اذا مامت من الكورونا بتموت من الاتحاد 🤣🤣🤣🤣,Joking,0,0,0,0,0,0,0,0,0,0,1
الدفاع الأمريكية تعلن ارتفاع الإصابات بفيروس في صفوف العاملين فيها إلى 1405.,Neutral,0,0,0,0,0,0,0,0,1,0,0
"حين تتعافى من كورونا عجوز فوق التسعين، ويموت به شاب في الثلاثين فتيقن أن الموت والحياة ليست بيد الفيروس، ولا بيد الطبيب .  ",Neutral,0,0,0,0,0,0,0,0,0,1,0
:     شفاء ٩٩ حالة جديدة من فيروس في السعودية .,Neutral,0,0,0,0,0,0,0,0,1,0,0
شرطة 1193 من عناصرنا مصابون بفيروس     تردد القناة : 27500 / H10892,Neutral,0,0,0,0,0,0,0,0,1,0,0
ابوي بالحجر ختم كل المسلسلات المصرية القديم منها والجديد ,Joking,0,0,0,0,0,0,0,0,0,0,1
الدنابيع على أشكالها تقع    ,Negative,0,0,0,0,0,1,1,0,0,0,0
شفاء ٩٩ حالة جديدة من فيروس كورونا في السعودية.,Neutral,0,0,0,0,0,0,0,0,1,0,0
لا تصدقون اي شي يصير هالشهر بتكثر كذبات أبريل مع كورونا,Negative,0,0,0,0,0,1,1,0,0,0,0
وسائل إعلام أميركية: تسجيل 596 حالة إصابة بفيروس في ووفاة 11 شخصا حتى الآن.,Neutral,0,0,0,0,0,0,0,0,1,0,0
فيروس كورونا شكله هينتشر ف كفر الدوار وهيعملوا عزل علينا,Negative,0,0,0,1,1,0,0,0,0,0,0
حياك الله وجعلها لك في ميزان حسناتك ,Positive,0,0,1,0,0,0,0,0,0,0,0
صاحبي كركي بقول لي: أكثر إشي مضايقني في قصة كورونا إنه هالمرة ما بقدروا يحلوها الكركية ,Negative,0,0,0,0,0,1,0,0,0,0,0
ايه الزحمه ال ف الشوارع ديه عل اساس ان كرونا قبل سبعه نايم مثلا,Negative,0,0,0,0,0,0,1,0,0,0,0
تسجيل 1400 إصابة بفيروس كورونا في صفوف شرطة ولاية نيويورك الأميركية,Neutral,0,0,0,0,0,0,0,0,1,0,0
اللهم رضينا بقدرك فاعطنا على قدرك.     ,Positive,0,0,1,0,0,0,0,0,0,0,0
سكاي نيوز: تسجيل 1400 إصابة بفيروس كورونا في صفوف شرطة ولاية نيويورك الأميركية,Neutral,0,0,0,0,0,0,0,0,1,1,0
       مصر لديها أسلوب علاجي مختلف ...     وهي تتقدم دول العالم في حالات الشفاء,Neutral,0,0,0,0,0,0,0,0,1,0,0
عشو خيفان من كورونا  كل الدراسات بتقول انو الحيوانات ما بتنعدي من كورونا  روح فلوت عالطريق,Negative,0,0,0,0,0,0,1,0,0,0,0
تسجيل 1400 إصابة بفيروس كورونا في صفوف شرطة ولاية نيويورك الأميركية,Neutral,0,0,0,0,0,0,0,0,1,0,0
 الناس فاهمه إن فايروس كرونا نشط بس بالليل ..بالنهار تجمعوا وتحاشروا بالمحلات وارثعوا بالبران .,Negative,0,0,0,0,1,0,1,0,0,0,0
44 الف حالة وفاة من فيروس كورونا خلال 3 أشهر  بعد شهر من الآن توقعات بعشر أضعاف العدد الحالي   اللهم أبعد عنا البلاء والوباء,Negative,0,0,0,1,0,0,0,0,0,0,0
عاجل :  إغلاق جزئي لمنطقة داخل مقاطعة هاينان في الصين بعد تسجيل حالات كورونا جديدة,Neutral,0,0,0,0,0,0,0,0,1,0,0
مره حطيت ها فالانستا واحد يسألني فيج كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
سجناء الرأى والمعتقلين لما يطلعو مش بعيد يفجرو مستشفيات الحجر الصحى المخصصة لفيرس كورونا زى مافجرو معهد الأورام,Negative,0,0,0,1,0,0,1,0,0,0,0
"رب ضارة نافعة، أزمة كورونا ماصارت الا في الكورس الي نزلت فيه ACC411 😭😍",Joking,0,0,0,0,0,0,0,0,0,0,1
خد بالك انت عمال تمط ف مدة الاجازه وتديني ايحاء انك هتلغي التيرم وانا مش بذاكر ولوو ملغتش فعلا ممكن يجيلي كورونا من الصدمه .,Joking,0,0,0,0,0,0,0,0,0,0,1
في أزمة كرونا جميع بلدان العالم ما قالت اطردو مقيمين الا عندنا تحت ذريعة العماله السائبة,Negative,0,0,0,0,0,0,1,0,0,0,0
يعني عشان كورونا   اصير فجأة ما احب وما احس وما اكتب اشعار ؟  ماله شغل,Negative,0,0,0,0,0,1,1,0,0,0,0
المانيا ابهرت العالم بتعاملها مع كورونا تفوقت على جميع الدول العظمى ...شلون هذا البلد لايملك حق الفيتو؟!,Positive,1,1,0,0,0,0,0,0,0,0,0
صوتك مهم   ما هي الاحتمالات المتوقع حدوثها من مخالفي قانون الإقامة بالمرحلة القادمة ؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
سلمت اليوم الصين معدات طبية لحكومة السودان لمساعدتها في مواجهه جائحة كورونا ,Positive,1,1,0,0,0,0,0,0,0,0,0
اليوم حالة وفاة جديدة من فايروس كورونا 💔,Negative,0,0,0,0,0,1,0,0,0,0,0
انا مالي بجستن بيبر'ز سمر تور اللي توقفت بسبب كورونا فايرس انا ماليي,Neutral,0,0,0,0,0,0,0,0,0,1,0
__ غلق قضاء في الديوانية بالكامل ومنع الدخول والخروج منها لمدة 14 يوما لمكافحة عدوى فايروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
من دروس التي الظاهر لم يتعلمها البعض هي العمل لله ثم للعمل والوطن وليس العمل مع مدح النفس المتكرر.,Negative,0,0,0,0,0,1,1,0,0,0,0
بعد ما ينتهي موظوع كورونا بإذن الله مش حنخ للحوش الا للضروره القصوى,Joking,0,0,0,0,0,0,0,0,0,0,1
مهما تباعـدنا ترى الـود واصل    لو لا ظـروف الوقـت ولاّ كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
"بكورونا ولا بلا كورونا ، الإبتعادُ على الناس مافيش خـير منه .",Negative,0,0,0,0,0,1,1,0,0,0,0
ماذا استفدنا من درس كورونا ؟     يجب ان تطبق الحكومة الذكية للأمور اليومية تجديد اصدار بطاقات مدنية بيع عقار سيارات وما يشابهها,Neutral,0,0,0,0,0,0,0,0,0,1,0
اوسخ حاجه في كورونا انها لمت العرر دول على تويتر,Negative,0,0,0,0,0,0,1,0,0,0,0
عاجل | الناطق باسم الحكومة الفلسطينية: سجلنا 15 إصابة جديدة بفيروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
سوف نتخلص من كورونا بعد اعتزال هذا اللاعب مباشرة,Joking,0,0,0,0,0,0,0,0,0,0,1
    اللهم اصرف عنا شر ما قضيت,Positive,0,0,1,0,0,0,0,0,0,0,0
"وزارة الدفاع \البنتاغون\"" تُعلن ارتفاع الإصابات بفيروس في صفوف العاملين فيها إلى 1405.",Neutral,0,0,0,0,0,0,0,0,1,0,0
: تسجيل 6 وفيات جديدة في المملكة جراء فيروس و 157 حالة جديدة وتعافي 99 حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
نبي توضيح من وزارة الصحة الورد فيه كورونا والا الكورونا تعيش عالورد 😂 قلبي متلهف ابي اطلب ورد وخايفه 🥺💔,Joking,0,0,0,0,0,0,0,0,0,0,1
العالم قبل سيكون نفس العالم بعد مع بعض الأفكار و المشاريع الكارونية التي أثبتت نجاحها في أزمة كورونا. ,Positive,1,0,0,0,0,0,0,0,0,0,0
هو كورونا ميجيش ف الدماغ ويخلصنا علشان انا زهجت خلاص,Negative,0,0,0,1,0,0,1,0,0,0,0
الثبات . الثبات داخل المنازل وعدم الأختلاط سينتهي وباء كورونا بحول الله الصبر مفتاح الفرج اصمدو والنتائج بتكون طيبه 🇸🇦🇸🇦,Positive,1,0,0,0,0,0,0,0,0,0,0
"النصائح كثيرة, تجتمع كلها في ثلاث كلمات : .    ",Positive,0,0,1,0,0,0,0,0,0,0,0
كلمت صديقي اليمني  قال لي ان لم تغير اي شيء في الحياة في وروتينهم ماشي طبيعي حتى قصف ما تغير    ابن المحظوظة,Neutral,0,0,0,0,0,0,0,0,0,1,0
تسجيل 1400 إصابة بفيروس كورونا في صفوف شرطة ولاية نيويورك الأميركية,Neutral,0,0,0,0,0,0,0,0,1,0,0
تسجيل 1400 إصابة بفيروس كورونا في صفوف شرطة ولاية نيويورك الأميركية,Neutral,0,0,0,0,0,0,0,0,1,0,0
 تعلن أول وفاة بسبب لمواطن عماني,Neutral,0,0,0,0,0,0,0,0,1,0,0
أزمة كورونا أظهرت معادن الشعوب الحقيقية تجاه بعضها البعض!  ,Neutral,0,0,0,0,0,0,0,0,0,1,0
 اعظم مهنة كان أمنية المراهقة وان شاء الله تتحقق في احد الابناء ,Positive,1,0,1,0,0,0,0,0,0,0,0
أسأل الله العظيم ان يكشف الغمه عن هذه الأمه ❤️♥️   ,Positive,0,0,1,0,0,0,0,0,0,0,0
"نشهد حقبه لم نشهدها قبل ، التغير السياسي والديمغرافي كورونا غيرت الكثير",Neutral,0,0,0,0,0,0,0,0,0,1,0
المشكلة اسماء تجار الاقامات وايد وايد اسماء تخرع 😂  انا اختفيت !!     موتي يا كرونا بيو بيو بيو 🔫,Joking,0,0,0,0,0,0,0,0,0,0,1
نسخه لصلاح الراشد ومن على نهجه في عدم التطعيم ,Negative,0,0,0,0,0,0,1,0,0,0,0
ايلون ماسك يعلن عن مبادرة للتبرع بأجهزة تنفس صناعي لأي مستشفى في العالم ضمن مناطق خدمات شركة تسلا.  ,Positive,0,1,1,0,0,0,0,0,0,0,0
لأول مرة منذ الحرب العالمية الثانية عام 1945 إلغاء أعرق بطولات حرك المضرب.. مو بس,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزير الصحه الالماني   منع هبوط الطائرات الايرانيه سببه عدم شفافيه طهران     ,Neutral,0,0,0,0,0,0,0,0,1,0,0
تسجيل 1400 إصابة بفيروس في صفوف شرطة ولاية نيويورك الأميركية.,Neutral,0,0,0,0,0,0,0,0,1,0,0
العااااالم لا بل الكره الارضيه بكبرها في أزمة كورونا  وبعدهم في ناس من الخارج يتصلون للنصب والاحتيال 😡,Negative,0,0,0,0,0,0,1,0,0,0,0
شفتوا فايدة القعده في البيت؟  ما لقينا ناس تشتكي اخر الشهر بأن الراتب خلص 😄  استفيدوا من هالدرس ونظموا حياتكم بعد كورونا 💗,Positive,1,0,0,0,0,0,0,0,0,0,0
زمن حرب العلم و الوعي ...      ⁦🇯🇴⁩,Neutral,0,0,0,0,0,0,0,0,0,1,0
اني مع أنو حضر تجوال كامل كان خفت الاصابات     ,Negative,0,0,0,0,1,0,1,0,0,0,0
"قربنا لي الريمونتادا يا شباب، اتمني باقي العيانيين الاتنين يشدو حيلهم معانا شوية.  كورونا: ٤  السودانين: ٢",Joking,0,0,0,0,0,0,0,0,0,0,1
تحديث 🇱🇧   ⭕️ بلغ عدد مصابي 🦠 لـ 479 بعد تسجيل 16 إصابة جديدة والوفيات تصل لـ 14 بعد تسجيل حالتي وفاة اليوم,Neutral,0,0,0,0,0,0,0,0,1,0,0
ضمن السي في حقي بكتب اني عاصرت زمن كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
اول درس أخذته البشرية من هو ان كل شي صار نظيف و معقم شكرا كورونا ,Positive,1,1,0,0,0,0,0,0,0,0,0
ما مِن شدّة أو صعوبة إلا ويُقابلها شيءٌ ثمين في خزانة العطاء والرحمة الإلهية.  _ المفدّى.    ,Positive,1,0,1,0,0,0,0,0,0,0,0
حتى انا من داك ناس ملي كنشوف كورونا وصلت للوزراء كنقول جند من جنوود الله ..وملي كنشوفا نازلة فالشعوب كنقول مخطط صهيوني !  عادي😷,Neutral,0,0,0,0,0,0,0,0,0,1,0
مش متحسرة غير علي إن شهر 4 دا كان شهر مهرجان الجامعة والحفلات يا كورونا ربنا ياخدك يا بعيد,Negative,0,0,0,0,0,1,1,0,0,0,0
يااهل صامطه قروافي بيوتكم كورونا قديه عندكم 🙄,Negative,0,0,0,0,1,0,1,0,0,0,0
لبنان: ارتفاع حالات الوفاة بفيروس كورونا إلى 14 حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
خدمات كبيرة بالسلاح والمال والنفس يقدمها الحشد وآخرها الخدمات الطبية لمصابين فايروس كورونا المستجد .  ,Positive,0,1,1,0,0,0,0,0,0,0,0
بشري مفاجأه للعالم علاج قاهر للفيروس كورونا وسهل الحصول عليه انه سم النحل ومقوي لجهاز المناعه,Neutral,0,0,0,0,0,0,0,0,0,1,0
ما هي توقعاتكم لهذا الشهر الجديد؟ زومبي أم ديناصورات أم غزو من الفضاء أم كورون زوج كورونا أم..؟😂       ,Joking,0,0,0,0,0,0,0,0,0,0,1
الغرب يستعرض قدرات تتجاوز الصين في محاربة كورونا,Neutral,0,0,0,0,0,0,0,0,1,1,0
رسمياً  الغاء بطولة الغراندسلام ويمبلدون للتنس لهذا الموسم لأول مرة من بعد الحرب العالمية الثانية بسبب كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
ارتفاع عدد الوفيات بفيروس كورونا لدى الاحتلال الإسرائيلي إلى 22 والإصابات تقترب من 5 ألف.,Neutral,0,0,0,0,0,0,0,0,1,0,0
ارتفاع عدد حالات الوفاة جراء فيروس كورونا في إسرائيل إلى 23 بعد تسجيل حالتي وفاة اليوم - الصحة,Neutral,0,0,0,0,0,0,0,0,1,0,0
تخيل لو كورونا جت ف ٢٠٠٨ كان زمانك قاعد تحت البطانية وف ايدك موبايل نوكيا وبتلعب التعبان اللي بقي طوله ١٠٠ متر 😅,Joking,0,0,0,0,0,0,0,0,0,0,1
لا بد وأن نسأل أنفسنا سؤالاً هاماً..هل نحن مجتمع يقوم بدوره في توعية الأسرة بأهمية الاحترازات من فيروس حقاً؟!,Neutral,0,0,0,0,0,0,0,0,0,1,0
